mag_x,mag_y,mag_z,azimuth,elevation,twist
1.414180880795283,-12.695316716591105,-62.16857330374973,0.0,6.453032334659306,0.0
1.412269710876781,-12.69750091078368,-62.16557003673494,0.01785594753556552,6.43649788010726,-0.09680628496914778
1.411596988904181,-12.698269735895222,-62.16451290220657,0.001439665765758491,6.40488515531994,-0.19008135536898862
1.4087807837222717,-12.692513583860913,-62.18163403530501,-0.00687829168987264,6.408692086223958,-0.2236293132344258
1.4089500707142442,-12.691836435893023,-62.17977187839331,-0.053347561928489995,6.375277868008083,-0.26244743328848585
1.410297549724172,-12.686446519853313,-62.16494960928411,-0.03736008841013927,6.3521585503424065,-0.23576939609600345
1.4103814070543212,-12.68310546875,-62.14749625884753,-0.07841482993279669,6.352468267128004,-0.23003747983219114
1.4103113880106533,-12.68310546875,-62.14672604936719,-0.0518619849415245,6.308086801417604,-0.3086642331359428
1.4088644222674847,-12.68310546875,-62.13080942619233,-0.01702710552204678,6.322199960977222,-0.2654986242517623
1.4552022498461814,-12.648792430384646,-62.12980280198079,-0.014589779698439997,6.337654323747041,-0.3325457245386758
1.441405250501643,-12.673820129013144,-62.126463177919405,-0.0503902871473656,6.332896362938054,-0.2619005772116907
1.4416561771944354,-12.675827542555483,-62.12688138907406,-0.0496744171324508,6.300538428549926,-0.353408744178779
1.4457405363986455,-12.672717592194244,-62.11892660680068,-0.039618471207631956,6.3491524261654435,-0.30707869775432073
1.4471532745293199,-12.67872172924961,-62.11822023773534,-0.03234202720312851,6.292953013991917,-0.31201689623674156
1.44778479172868,-12.68140567734689,-62.11790447913566,-0.07230062054350128,6.366917939291919,-0.2684251490465215
1.4480518524542354,-12.71240234375,-62.11285255799085,-0.024070752385568994,6.36679547041298,-0.24014643146605863
1.425393509934036,-12.698698907078494,-62.103050336920845,-0.03322991451523194,6.361660684096754,-0.27653398128947515
1.4255661405602573,-12.672262387860606,-62.103128237139394,-0.4313314982089196,5.600509062269818,-1.3166255199178352
1.42643675800286,-12.671233476337529,-62.10415714866247,-0.4607984895596928,5.590608323625763,-1.3178727108921748
1.4357909965380933,-12.660178467159525,-62.115212157840475,-0.4133216513759521,5.578303913444213,-1.422352648078629
1.42937467793343,-12.66619175515545,-62.1297852233472,-0.43370764853187893,5.574679205614343,-1.379903885904099
1.389168756984166,-12.716689855972291,-62.14112188198417,-0.38370627256608714,5.576116511266117,-1.32492607590504
1.3954408192545171,-12.727665964945405,-62.14739394425452,-0.370566713164294,5.559039970106791,-1.4398842218691073
1.3974483923731322,-12.721780048514942,-62.159041691104456,-0.3709443717519747,5.574605307382374,-1.4465902407504814
1.3976051746830747,-12.720525790035403,-62.16076629651382,-0.383754536832555,5.49938883596816,-1.3726013765294454
1.3984375762621695,-12.713866577402644,-62.169922713883864,-0.35121993672942153,5.523368602329753,-1.4476508450928236
1.3951786115328444,-12.703403390494978,-62.18278730818431,-0.2948056713141227,5.5243176714050435,-1.378165912456808
1.4013671875,-12.699208524948006,-62.2314453125,-0.2650610659529775,5.494591007792185,-1.4627555651824196
1.4013671875,-12.699508623220561,-62.2314453125,-0.2746517678174314,5.4945162374468035,-1.4040417640245835
1.4013671875,-12.705489228117829,-62.2314453125,-0.23242419653206525,5.502809186757644,-1.430545287279898
1.408224364042388,-12.70237664884321,-62.216016665279625,-0.27413545565650566,5.481198583608302,-1.419966360928811
1.419058017488218,-12.702837047496073,-62.18437617378731,-0.2796321452279926,5.498813421124204,-1.4426573423705804
1.4201877431773344,-12.703213622725778,-62.180798709105105,-0.27115000954370316,5.486550304677697,-1.4831434379310622
1.4234888638706005,-12.70141030719296,-62.1722554820176,-0.27536512167625915,5.463238192831117,-1.4902688473651722
1.416206106363832,-12.689757895182131,-62.20138651204467,-0.28930667552810974,5.468197450624339,-1.4518352261141274
1.4123902645410669,-12.6890987376268,-62.21664987933573,-0.2808707348338544,5.449160449397424,-1.443231945243383
1.4121920632942537,-12.691458759357662,-62.214618015538306,-0.3023956913185657,5.470100169564823,-1.4403144312884422
1.4124863826263667,-12.691066333581512,-62.21265588665756,-0.2899004493207258,5.478280409995894,-1.4144619362256776
1.4171978823509914,-12.684784333948679,-62.18124588849339,-0.310680636463303,5.464007348200773,-1.48662003566605
1.4243505572020712,-12.686641584321242,-62.16695803654793,-0.3249727411856611,5.486948565266246,-1.4185941632488266
1.422365047381339,-12.694302561222042,-62.15843146055169,-0.2258994608858842,5.423694648204346,-1.4705471029145656
1.3895213713245578,-12.699768221377813,-62.15023296376065,-0.332747790229746,5.524384396024068,-1.3897778924310842
1.3887888548906377,-12.698512478919664,-62.15012831855581,-0.3339069222447506,5.506202185494906,-1.374376871325552
1.3773767489617852,-12.678948868755917,-62.148498017708825,-0.23222984441565586,5.430466338669207,-1.46997941830503
1.3902968677684358,-12.683609418389386,-62.10188279803687,-0.3246063242344235,5.521379243469883,-1.4090118797114144
1.3844380647150272,-12.703651543797925,-62.10810913976295,-0.2537233973550883,5.57463907038242,-1.2938745090465886
